module,original_scale,N,comparison,condition,endpoint,estimate,estimator,id,level,model,n,primary,reference_condition,reference_estimator,ci95_low,ci95_high,interpretation,target_class,threshold_points,available,ci95,reason,b,n_reps,n_undefined_bootstrap,quantity,n_dropped,n_population,rule,interval,n_repeats
A,UAR percentage points; harm endpoints are proportions,5,harm_share(mean_e single:e@5[prior_corrected] vs none),single:*@5,7,0.5604395604395604,prior_corrected,ep7:cremad:wav2vec2_base:harm_share(mean_e single:e@5[prior_corrected] vs none),cremad,wav2vec2_base,91,False,none,none,0.46153846153846156,0.6593406593406593,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:angry@5[prior_corrected] vs none),single:angry@5,7,0.6373626373626373,prior_corrected,ep7:cremad:wav2vec2_base:harm_share(single:angry@5[prior_corrected] vs none),cremad,wav2vec2_base,91,False,none,none,0.5384615384615384,0.7362637362637363,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:disgust@5[prior_corrected] vs none),single:disgust@5,7,0.4835164835164835,prior_corrected,ep7:cremad:wav2vec2_base:harm_share(single:disgust@5[prior_corrected] vs none),cremad,wav2vec2_base,91,False,none,none,0.38461538461538464,0.5824175824175825,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:fearful@5[prior_corrected] vs none),single:fearful@5,7,0.5604395604395604,prior_corrected,ep7:cremad:wav2vec2_base:harm_share(single:fearful@5[prior_corrected] vs none),cremad,wav2vec2_base,91,False,none,none,0.46153846153846156,0.6593406593406593,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:happy@5[prior_corrected] vs none),single:happy@5,7,0.46153846153846156,prior_corrected,ep7:cremad:wav2vec2_base:harm_share(single:happy@5[prior_corrected] vs none),cremad,wav2vec2_base,91,False,none,none,0.3626373626373626,0.5714285714285714,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:neutral@5[prior_corrected] vs none),single:neutral@5,7,0.3516483516483517,prior_corrected,ep7:cremad:wav2vec2_base:harm_share(single:neutral@5[prior_corrected] vs none),cremad,wav2vec2_base,91,False,none,none,0.25274725274725274,0.45054945054945056,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:sad@5[prior_corrected] vs none),single:sad@5,7,0.6263736263736264,prior_corrected,ep7:cremad:wav2vec2_base:harm_share(single:sad@5[prior_corrected] vs none),cremad,wav2vec2_base,91,False,none,none,0.5274725274725275,0.7252747252747253,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,balanced@3[naive]-none,balanced@3,1,-42.78754578754579,naive,ep1:cremad:wavlm_base_plus:balanced@3[naive]-none,cremad,wavlm_base_plus,91,True,none,none,-44.773534798534804,-40.722817460317465,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,balanced@5[naive]-none,balanced@5,1,-28.96947496947497,naive,ep1:cremad:wavlm_base_plus:balanced@5[naive]-none,cremad,wavlm_base_plus,91,False,none,none,-30.653235653235647,-27.20876068376068,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,10,balanced@10[naive]-none,balanced@10,1,-14.264957264957268,naive,ep1:cremad:wavlm_base_plus:balanced@10[naive]-none,cremad,wavlm_base_plus,91,False,none,none,-15.78998778998779,-12.724023199023197,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,20,balanced@20[naive]-none,balanced@20,1,-5.398656898656898,naive,ep1:cremad:wavlm_base_plus:balanced@20[naive]-none,cremad,wavlm_base_plus,91,False,none,none,-6.708852258852259,-4.060439560439561,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-none,single:*@3,2,-42.620370370370374,naive,ep2:cremad:wavlm_base_plus:mean_e(single:e@3)[naive]-none,cremad,wavlm_base_plus,91,True,none,none,-44.53964947089947,-40.58830128205128,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,mean_e(single:e@5)[naive]-none,single:*@5,2,-31.0010175010175,naive,ep2:cremad:wavlm_base_plus:mean_e(single:e@5)[naive]-none,cremad,wavlm_base_plus,91,False,none,none,-32.72117673992674,-29.191859991859992,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-balanced@3[naive],single:*@3,3,0.16717541717541692,naive,ep3:cremad:wavlm_base_plus:mean_e(single:e@3)[naive]-balanced@3[naive],cremad,wavlm_base_plus,91,True,balanced@3,naive,-0.32357295482295534,0.6455153642653634,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,mean_e(single:e@5)[naive]-balanced@5[naive],single:*@5,3,-2.0315425315425326,naive,ep3:cremad:wavlm_base_plus:mean_e(single:e@5)[naive]-balanced@5[naive],cremad,wavlm_base_plus,91,False,balanced@5,naive,-2.541750610500612,-1.513634513634515,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],single:balanced_classes@3,3,-0.05942205942205994,naive,ep3:cremad:wavlm_base_plus:mean_e_in_balanced_classes(single:e@3)[naive]-balanced@3[naive],cremad,wavlm_base_plus,91,False,balanced@3,naive,-0.5665750915750926,0.4407967032967026,secondary matched class mixture across the fixed balanced subset,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[angry](single:angry@3[naive])-recall[angry](none),single:angry@3,4,-65.32600732600734,naive,ep4:cremad:wavlm_base_plus:recall[angry](single:angry@3[naive])-recall[angry](none),cremad,wavlm_base_plus,91,False,none,none,-69.46520146520145,-60.78745421245421,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[disgust](single:disgust@3[naive])-recall[disgust](none),single:disgust@3,4,-48.051282051282044,naive,ep4:cremad:wavlm_base_plus:recall[disgust](single:disgust@3[naive])-recall[disgust](none),cremad,wavlm_base_plus,91,False,none,none,-54.12481684981685,-41.99999999999999,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[fearful](single:fearful@3[naive])-recall[fearful](none),single:fearful@3,4,-43.2014652014652,naive,ep4:cremad:wavlm_base_plus:recall[fearful](single:fearful@3[naive])-recall[fearful](none),cremad,wavlm_base_plus,91,False,none,none,-48.732783882783885,-37.75824175824176,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[happy](single:happy@3[naive])-recall[happy](none),single:happy@3,4,-46.7069597069597,naive,ep4:cremad:wavlm_base_plus:recall[happy](single:happy@3[naive])-recall[happy](none),cremad,wavlm_base_plus,91,False,none,none,-52.1282967032967,-41.10604395604396,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[neutral](single:neutral@3[naive])-recall[neutral](none),single:neutral@3,4,-74.12454212454212,naive,ep4:cremad:wavlm_base_plus:recall[neutral](single:neutral@3[naive])-recall[neutral](none),cremad,wavlm_base_plus,91,False,none,none,-77.34807692307693,-70.7106227106227,,neutral,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,recall[sad](single:sad@3[naive])-recall[sad](none),single:sad@3,4,-42.494505494505496,naive,ep4:cremad:wavlm_base_plus:recall[sad](single:sad@3[naive])-recall[sad](none),cremad,wavlm_base_plus,91,False,none,none,-48.472527472527474,-36.36208791208792,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(recall[e](single:e@3[naive])-recall[e](none)),single:*@3,4,-53.31746031746032,naive,ep4:cremad:wavlm_base_plus:mean_e(recall[e](single:e@3[naive])-recall[e](none)),cremad,wavlm_base_plus,91,True,none,none,-55.530647130647125,-51.064667277167274,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,recall[angry](single:angry@5[naive])-recall[angry](none),single:angry@5,4,-65.43956043956044,naive,ep4:cremad:wavlm_base_plus:recall[angry](single:angry@5[naive])-recall[angry](none),cremad,wavlm_base_plus,91,False,none,none,-69.64835164835164,-60.8753663003663,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,recall[disgust](single:disgust@5[naive])-recall[disgust](none),single:disgust@5,4,-47.608058608058606,naive,ep4:cremad:wavlm_base_plus:recall[disgust](single:disgust@5[naive])-recall[disgust](none),cremad,wavlm_base_plus,91,False,none,none,-53.86474358974359,-41.45027472527473,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,recall[fearful](single:fearful@5[naive])-recall[fearful](none),single:fearful@5,4,-41.637362637362635,naive,ep4:cremad:wavlm_base_plus:recall[fearful](single:fearful@5[naive])-recall[fearful](none),cremad,wavlm_base_plus,91,False,none,none,-47.1246336996337,-36.219688644688645,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,recall[happy](single:happy@5[naive])-recall[happy](none),single:happy@5,4,-48.27838827838828,naive,ep4:cremad:wavlm_base_plus:recall[happy](single:happy@5[naive])-recall[happy](none),cremad,wavlm_base_plus,91,False,none,none,-53.65934065934066,-42.7728021978022,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,recall[neutral](single:neutral@5[naive])-recall[neutral](none),single:neutral@5,4,-76.10622710622711,naive,ep4:cremad:wavlm_base_plus:recall[neutral](single:neutral@5[naive])-recall[neutral](none),cremad,wavlm_base_plus,91,False,none,none,-79.47628205128204,-72.48699633699634,,neutral,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,recall[sad](single:sad@5[naive])-recall[sad](none),single:sad@5,4,-41.75091575091575,naive,ep4:cremad:wavlm_base_plus:recall[sad](single:sad@5[naive])-recall[sad](none),cremad,wavlm_base_plus,91,False,none,none,-47.86456043956043,-35.563919413919415,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,mean_e(recall[e](single:e@5[naive])-recall[e](none)),single:*@5,4,-53.470085470085465,naive,ep4:cremad:wavlm_base_plus:mean_e(recall[e](single:e@5[naive])-recall[e](none)),cremad,wavlm_base_plus,91,False,none,none,-55.696596459096455,-51.182463369963365,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[shrink]-[naive],single:*@3,5,40.54456654456654,shrink,ep5:cremad:wavlm_base_plus:mean_e(single:e@3)[shrink]-[naive],cremad,wavlm_base_plus,91,True,single:*@3,naive,38.70753968253968,42.35129222629222,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:angry@3[shrink]-[naive],single:angry@3,5,41.96642246642247,shrink,ep5:cremad:wavlm_base_plus:single:angry@3[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:angry@3,naive,39.99810744810745,43.920772283272285,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:disgust@3[shrink]-[naive],single:disgust@3,5,39.27350427350428,shrink,ep5:cremad:wavlm_base_plus:single:disgust@3[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:disgust@3,naive,37.220375457875456,41.3578601953602,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:fearful@3[shrink]-[naive],single:fearful@3,5,39.84493284493284,shrink,ep5:cremad:wavlm_base_plus:single:fearful@3[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:fearful@3,naive,37.94685592185593,41.71063797313798,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:happy@3[shrink]-[naive],single:happy@3,5,40.37851037851037,shrink,ep5:cremad:wavlm_base_plus:single:happy@3[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:happy@3,naive,38.420512820512826,42.28815628815628,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:neutral@3[shrink]-[naive],single:neutral@3,5,41.05189255189255,shrink,ep5:cremad:wavlm_base_plus:single:neutral@3[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:neutral@3,naive,39.08296703296703,43.01959706959707,,neutral,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:sad@3[shrink]-[naive],single:sad@3,5,40.75213675213675,shrink,ep5:cremad:wavlm_base_plus:single:sad@3[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:sad@3,naive,38.76185897435898,42.66423992673993,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[neutral_filter]-[naive],single:*@3,5,33.132682132682135,neutral_filter,ep5:cremad:wavlm_base_plus:mean_e(single:e@3)[neutral_filter]-[naive],cremad,wavlm_base_plus,91,True,single:*@3,naive,31.920113451363456,34.344971001221005,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:angry@3[neutral_filter]-[naive],single:angry@3,5,32.20757020757021,neutral_filter,ep5:cremad:wavlm_base_plus:single:angry@3[neutral_filter]-[naive],cremad,wavlm_base_plus,91,False,single:angry@3,naive,30.619047619047624,33.78276862026863,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:disgust@3[neutral_filter]-[naive],single:disgust@3,5,33.05128205128205,neutral_filter,ep5:cremad:wavlm_base_plus:single:disgust@3[neutral_filter]-[naive],cremad,wavlm_base_plus,91,False,single:disgust@3,naive,31.559768009768003,34.56231684981685,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:fearful@3[neutral_filter]-[naive],single:fearful@3,5,34.5989010989011,neutral_filter,ep5:cremad:wavlm_base_plus:single:fearful@3[neutral_filter]-[naive],cremad,wavlm_base_plus,91,False,single:fearful@3,naive,33.114117826617836,36.09771062271062,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:happy@3[neutral_filter]-[naive],single:happy@3,5,33.73199023199023,neutral_filter,ep5:cremad:wavlm_base_plus:single:happy@3[neutral_filter]-[naive],cremad,wavlm_base_plus,91,False,single:happy@3,naive,32.301587301587304,35.17461843711845,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:neutral@3[neutral_filter]-[naive],single:neutral@3,5,31.701465201465208,neutral_filter,ep5:cremad:wavlm_base_plus:single:neutral@3[neutral_filter]-[naive],cremad,wavlm_base_plus,91,False,single:neutral@3,naive,30.17764041514042,33.256425518925525,,neutral,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:sad@3[neutral_filter]-[naive],single:sad@3,5,33.50488400488401,neutral_filter,ep5:cremad:wavlm_base_plus:single:sad@3[neutral_filter]-[naive],cremad,wavlm_base_plus,91,False,single:sad@3,naive,31.868742368742375,35.06228632478632,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[prior_corrected]-[naive],single:*@3,5,39.542938542938536,prior_corrected,ep5:cremad:wavlm_base_plus:mean_e(single:e@3)[prior_corrected]-[naive],cremad,wavlm_base_plus,91,True,single:*@3,naive,37.901683964183974,41.14825752950753,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:angry@3[prior_corrected]-[naive],single:angry@3,5,40.57997557997558,prior_corrected,ep5:cremad:wavlm_base_plus:single:angry@3[prior_corrected]-[naive],cremad,wavlm_base_plus,91,False,single:angry@3,naive,38.7606684981685,42.3107905982906,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:disgust@3[prior_corrected]-[naive],single:disgust@3,5,38.308913308913304,prior_corrected,ep5:cremad:wavlm_base_plus:single:disgust@3[prior_corrected]-[naive],cremad,wavlm_base_plus,91,False,single:disgust@3,naive,36.48038766788767,40.112988400488405,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:fearful@3[prior_corrected]-[naive],single:fearful@3,5,39.20940170940171,prior_corrected,ep5:cremad:wavlm_base_plus:single:fearful@3[prior_corrected]-[naive],cremad,wavlm_base_plus,91,False,single:fearful@3,naive,37.4938492063492,40.92005494505494,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:happy@3[prior_corrected]-[naive],single:happy@3,5,39.002442002442,prior_corrected,ep5:cremad:wavlm_base_plus:single:happy@3[prior_corrected]-[naive],cremad,wavlm_base_plus,91,False,single:happy@3,naive,37.065308302808305,40.90966117216117,,happy,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:neutral@3[prior_corrected]-[naive],single:neutral@3,5,41.437728937728934,prior_corrected,ep5:cremad:wavlm_base_plus:single:neutral@3[prior_corrected]-[naive],cremad,wavlm_base_plus,91,False,single:neutral@3,naive,39.5701923076923,43.23820207570207,,neutral,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,single:sad@3[prior_corrected]-[naive],single:sad@3,5,38.71916971916972,prior_corrected,ep5:cremad:wavlm_base_plus:single:sad@3[prior_corrected]-[naive],cremad,wavlm_base_plus,91,False,single:sad@3,naive,36.86811660561661,40.53133394383394,,sad,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,mean_e(single:e@5)[shrink]-[naive],single:*@5,5,28.378815628815627,shrink,ep5:cremad:wavlm_base_plus:mean_e(single:e@5)[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:*@5,naive,26.972774216524215,29.784099002849008,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,single:angry@5[shrink]-[naive],single:angry@5,5,31.098901098901095,shrink,ep5:cremad:wavlm_base_plus:single:angry@5[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:angry@5,naive,29.343696581196582,32.86335470085469,,angry,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,single:disgust@5[shrink]-[naive],single:disgust@5,5,27.344322344322347,shrink,ep5:cremad:wavlm_base_plus:single:disgust@5[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:disgust@5,naive,25.568360805860806,29.118650793650787,,disgust,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,single:fearful@5[shrink]-[naive],single:fearful@5,5,26.963980463980462,shrink,ep5:cremad:wavlm_base_plus:single:fearful@5[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:fearful@5,naive,25.304609279609284,28.617841880341874,,fearful,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,single:happy@5[shrink]-[naive],single:happy@5,5,27.54517704517704,shrink,ep5:cremad:wavlm_base_plus:single:happy@5[shrink]-[naive],cremad,wavlm_base_plus,91,False,single:happy@5,naive,25.794749694749694,29.300976800976795,,happy,,,,,,,,,,,,,
